Age,Family_Income,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Stress_Index,GPA,Semester,Dropout,is_female,has_internet_access,has_part_time_job,has_scholarship,Department_Business,Department_CS,Department_Engineering,Department_Science,Parental_Education_High School,Parental_Education_Master,Parental_Education_PhD,Parental_Education_Unknown,study_efficiency,risk_score
21.4,50700.0,5.67,86.3,2,30.6,3.1,1.78,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.2884927066450567,-3.5299999999999994
20.1,57732.0,5.32,92.4,0,43.0,8.3,0.96,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0.16494845360824742,-0.9399999999999995
17.0,41777.0,5.36,88.8,2,29.5,5.9,3.36,3,0,1,1,0,1,0,0,0,1,0,0,1,0,0.5733788395904437,-0.9799999999999986
24.2,25000.0,2.51,90.9,1,52.7,4.9,3.64,2,0,1,1,0,1,0,0,0,1,1,0,0,0,1.2093023255813955,-3.1899999999999995
18.3,30221.0,4.94,76.3,0,20.6,5.2,1.92,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.3529411764705882,-2.4299999999999997
19.7,26339.0,5.65,79.0,1,32.7,4.9,1.61,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0.26178861788617885,-2.0
21.8,25000.0,3.69,82.1,2,28.7,6.4,1.79,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0.4272076372315036,0.19000000000000128
18.4,32391.0,1.42,82.0,1,38.8,2.7,1.32,2,1,0,1,1,0,0,0,1,0,0,1,0,0,0.6875000000000001,-4.499999999999999
17.7,47170.0,2.3,86.6,2,39.6,2.3,4.0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,1.4285714285714286,-4.36
17.0,25000.0,1.95,76.0,2,44.3,5.7,3.67,3,0,0,1,0,0,0,1,0,0,0,0,1,0,1.4979591836734691,0.10000000000000053
22.6,26827.0,3.5,81.9,1,28.5,2.4,4.0,3,0,1,1,1,0,0,1,0,0,0,0,0,0,1.0,-4.790000000000001
19.8,25729.0,2.18,87.0,1,45.1,2.1,2.08,3,0,1,1,1,1,0,1,0,0,0,0,0,0,0.7761194029850746,-5.6
27.4,59774.0,3.18,66.7,0,34.1,7.1,0.37,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0.10054347826086955,0.4299999999999997
18.8,25482.0,6.63,90.5,2,46.3,5.8,0.36,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.05049088359046283,-1.2500000000000009
19.0,25000.0,5.1,98.4,6,48.0,5.8,2.55,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0.45535714285714285,1.9600000000000009
19.8,25000.0,4.8,74.7,0,30.2,3.5,1.81,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.3415094339622642,-3.9700000000000006
21.5,36962.0,5.47,93.8,3,21.9,8.0,1.56,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0.2613065326633166,1.620000000000001
20.0,25000.0,2.33,83.8,4,32.4,7.3,1.76,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0.6219081272084805,2.9200000000000017
22.3,44411.0,2.77,74.9,1,41.9,3.1,2.57,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.7859327217125381,-3.3900000000000006
18.8,29740.5,4.0,88.6,1,11.9,5.5,2.38,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0.5288888888888889,-2.3599999999999994
18.0,25000.0,3.13,97.5,0,24.1,4.8,3.51,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.9669421487603306,-4.95
17.0,25000.0,3.52,78.8,3,38.2,5.4,2.25,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.5597014925373135,0.5200000000000005
17.0,38591.0,4.81,73.5,0,5.0,7.5,2.55,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.480225988700565,0.15000000000000036
19.9,43884.0,5.23,64.1,2,17.6,4.8,1.68,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0.2931937172774869,0.39000000000000057
20.3,36431.0,4.7,80.8,5,22.6,7.3,3.1,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0.5961538461538461,4.220000000000001
19.6,25000.0,5.49,83.3,3,29.0,2.4,3.82,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0.6377295492487479,-2.9299999999999997
23.7,25000.0,0.54,96.5,1,26.1,4.4,4.0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,3.846153846153846,-4.25
23.7,29740.5,4.0,81.9,2,26.4,5.5,3.91,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0.8688888888888889,-0.6900000000000013
20.3,25000.0,5.06,76.7,7,14.0,4.5,1.46,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.262589928057554,3.83
17.1,25728.0,3.54,88.5,0,51.2,5.5,3.01,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.745049504950495,-3.3499999999999996
19.8,73876.0,2.08,72.8,3,22.7,5.8,0.0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0.0,1.5200000000000014
19.7,26690.0,3.77,82.6,0,7.2,5.9,0.33,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0772833723653396,-2.3599999999999994
19.6,25000.0,2.96,81.0,3,43.6,7.1,3.88,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1.1213872832369942,2.0
19.5,25000.0,5.57,75.0,3,20.7,6.8,2.88,3,0,1,1,0,0,0,0,0,1,0,1,0,0,0.47446457990115315,2.3000000000000007
19.6,25000.0,4.88,81.0,2,15.5,2.8,3.75,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.6970260223048327,-3.3
20.1,107386.0,3.16,88.7,2,38.1,5.8,3.02,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0.825136612021858,-1.0700000000000012
19.6,80774.0,2.18,90.8,0,23.8,4.4,2.48,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0.9253731343283581,-4.68
21.5,46100.0,3.68,80.8,0,32.0,7.0,4.0,2,0,1,1,1,1,0,0,0,1,0,0,1,0,0.9569377990430623,-1.08
21.8,25000.0,5.3,81.3,0,22.4,7.8,2.61,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0.45,-0.3299999999999992
19.0,61107.0,4.71,67.3,4,24.4,7.0,1.02,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0.19577735124760076,4.2700000000000005
23.8,25000.0,2.18,84.2,2,18.1,8.9,0.71,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0.26492537313432835,2.4800000000000004
18.8,56724.0,3.32,79.9,2,15.4,6.9,2.08,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0.5445026178010471,0.9100000000000001
17.4,51885.0,5.27,81.3,4,71.7,7.3,2.09,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.36221837088388215,3.1700000000000017
21.8,27152.0,3.83,78.1,2,20.1,4.1,4.0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0.9237875288683602,-1.71
19.2,58895.0,3.93,74.4,1,12.4,5.5,2.1,3,1,0,1,1,1,0,1,0,0,0,0,0,0,0.4740406320541761,-0.9400000000000004
21.7,25000.0,6.46,75.0,0,43.6,6.7,4.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.5747126436781609,-0.7999999999999998
17.0,25000.0,2.61,76.6,2,33.2,6.0,1.72,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.5530546623794212,0.34000000000000075
24.1,53465.0,5.46,71.4,3,30.2,3.9,3.91,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6560402684563759,-0.2400000000000002
22.5,28250.0,3.45,84.3,2,24.1,3.8,0.99,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0.25063291139240507,-2.63
17.7,42662.0,3.52,86.5,2,25.1,2.2,2.57,2,1,1,0,0,1,1,0,0,0,1,0,0,0,0.6393034825870647,-4.45
17.7,88657.0,4.24,80.9,1,26.4,6.2,2.98,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0.6286919831223629,-0.8899999999999997
24.7,29740.5,4.0,83.4,3,43.6,5.5,2.36,2,1,0,1,1,1,0,0,0,1,0,0,0,0,0.5244444444444444,0.16000000000000014
19.4,27282.0,4.8,80.2,1,27.0,6.7,3.56,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0.6716981132075472,-0.3199999999999994
19.2,76251.0,3.79,91.1,2,43.7,6.8,1.28,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.29836829836829837,-0.3099999999999987
17.0,44411.0,4.88,82.4,1,29.4,5.9,2.65,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.49256505576208176,-1.3399999999999999
20.2,25000.0,4.18,84.2,3,27.5,6.2,2.15,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0.45940170940170943,0.7799999999999994
20.5,25000.0,3.29,88.4,2,17.7,7.3,1.91,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0.503957783641161,0.46000000000000085
22.6,25000.0,2.38,81.8,2,55.7,7.6,1.29,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0.4479166666666667,1.42
17.9,25000.0,4.82,93.1,3,30.2,1.5,2.96,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0.556390977443609,-4.809999999999999
17.7,34283.0,4.4,76.7,0,30.0,6.8,0.49,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0.09999999999999999,-0.8700000000000001
22.0,31165.0,3.14,95.8,0,52.3,6.4,1.32,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0.3626373626373626,-3.1799999999999997
23.2,35156.0,2.16,80.4,4,35.0,6.0,1.08,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.40601503759398494,1.959999999999999
17.5,25000.0,3.24,76.8,0,36.3,6.4,1.43,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.38235294117647056,-1.2799999999999994
23.4,28495.0,1.46,69.4,3,30.7,4.9,0.94,2,1,1,1,0,1,0,1,0,0,1,0,0,0,0.47959183673469385,0.96
21.1,25000.0,5.27,89.0,1,20.7,1.2,2.64,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.4575389948006933,-6.7
23.4,32435.0,3.86,79.1,4,44.6,4.4,2.33,3,0,1,1,0,1,0,0,1,0,0,0,0,1,0.5344036697247707,0.4900000000000011
20.8,60190.0,4.34,83.1,0,13.0,2.2,3.4,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0.7024793388429752,-6.1099999999999985
17.0,25000.0,3.47,84.1,1,18.3,2.5,3.2,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0.8060453400503779,-4.91
20.7,39738.0,6.3,78.1,3,20.7,7.4,1.26,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0.18529411764705883,2.5900000000000007
23.3,29740.5,4.0,90.6,0,33.0,5.5,3.04,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0.6755555555555556,-3.5599999999999987
19.0,48122.0,3.52,85.6,1,29.8,6.0,1.33,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0.33084577114427866,-1.5599999999999987
20.1,32702.0,3.55,75.2,2,7.6,5.5,1.87,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.46172839506172847,-0.020000000000000462
20.6,37904.0,3.19,71.2,1,57.8,7.9,0.0,3,1,0,1,1,0,0,0,1,0,0,1,0,0,0.0,1.7800000000000002
17.0,30912.0,3.81,88.2,2,39.1,5.6,3.16,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0.7331786542923433,-1.2200000000000006
24.7,29740.5,4.0,80.1,5,24.1,5.5,2.36,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0.5244444444444444,2.49
19.0,36624.0,4.45,87.6,1,35.2,8.2,1.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.402020202020202,0.4399999999999995
22.1,29740.5,4.0,80.0,2,35.4,5.5,1.98,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.44,-0.5
20.8,31547.0,5.89,83.7,3,26.0,6.3,1.67,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0.26134585289514867,0.9299999999999997
23.8,25000.0,1.39,88.4,0,34.7,6.4,3.03,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1.6031746031746033,-2.4399999999999995
21.9,32776.0,3.24,70.0,1,34.9,3.3,2.97,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0.7941176470588235,-2.7
20.5,25000.0,4.9,95.5,0,43.1,7.2,2.75,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0.5092592592592592,-2.3500000000000005
19.0,25000.0,5.83,85.0,1,30.8,7.9,1.61,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0.2543443917851501,0.40000000000000036
22.8,33509.0,4.26,65.6,3,33.9,3.5,1.78,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0.3739495798319328,-0.05999999999999961
17.0,30745.0,5.95,92.8,2,27.5,5.6,1.93,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.2992248062015504,-1.6799999999999997
22.4,56296.0,6.22,89.9,3,24.8,7.9,1.42,3,1,1,1,1,0,0,0,1,0,1,0,0,0,0.2113095238095238,1.9100000000000001
18.6,25000.0,3.54,80.5,1,20.8,2.6,3.59,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0.8886138613861386,-4.450000000000001
23.8,25000.0,2.9,93.2,3,20.4,6.6,1.64,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.4823529411764706,0.27999999999999936
21.4,25000.0,2.88,76.9,1,24.4,3.3,0.62,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0.1834319526627219,-3.3900000000000006
22.4,25000.0,2.15,81.0,2,27.2,4.9,2.92,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1.1018867924528302,-1.1999999999999993
21.2,38155.0,2.4,100.0,2,42.1,5.1,4.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.3793103448275863,-2.9000000000000004
17.1,25000.0,2.77,86.2,2,25.4,3.4,4.0,2,0,0,1,0,1,0,1,0,0,1,0,0,0,1.2232415902140672,-3.2200000000000006
19.1,25000.0,2.48,90.7,3,26.0,3.9,0.66,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0.2214765100671141,-2.17
22.5,25000.0,5.33,88.5,3,26.5,5.4,2.45,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0.42024013722126935,-0.4499999999999993
21.4,75085.0,3.42,70.9,1,29.4,8.0,0.86,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0.2193877551020408,1.9099999999999993
23.6,25000.0,2.2,84.4,0,50.4,6.4,2.75,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1.0185185185185184,-2.040000000000001
21.9,29955.0,3.49,83.7,2,25.5,2.5,3.66,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0.9172932330827067,-3.870000000000001
18.9,42108.0,4.33,91.5,0,36.7,6.3,3.61,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0.7474120082815735,-2.8500000000000005
19.2,72434.0,3.66,94.0,1,34.2,5.6,1.62,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0.3894230769230769,-2.8000000000000007
21.2,47414.0,3.72,92.3,0,30.7,4.4,3.67,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8696682464454975,-4.83
17.0,57317.0,1.62,78.2,4,18.5,4.7,2.87,3,0,1,1,0,0,0,1,0,0,1,0,0,0,1.3537735849056605,0.879999999999999
24.7,49940.0,5.18,70.5,1,36.3,6.4,0.3,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0.0528169014084507,0.35000000000000053
22.0,25000.0,3.54,86.0,3,6.9,2.7,2.37,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0.5866336633663366,-2.8999999999999995
23.7,36894.0,2.31,81.3,3,17.8,4.3,3.29,2,0,0,1,0,1,1,0,0,0,0,0,0,0,1.1708185053380782,-0.8299999999999992
17.5,49474.0,3.86,73.6,3,23.5,3.4,2.1,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0.4816513761467891,-0.9599999999999991
23.7,29740.5,4.0,76.4,2,27.3,5.5,1.96,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0.43555555555555553,-0.14000000000000057
25.9,25000.0,4.16,81.5,4,31.0,6.1,1.99,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.42703862660944203,1.9499999999999993
18.1,29740.5,4.0,84.1,0,46.7,5.5,3.72,2,0,1,1,1,0,0,0,1,0,0,0,1,0,0.8266666666666667,-2.91
22.7,47267.0,3.03,77.6,1,37.6,6.7,1.6,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0.453257790368272,-0.05999999999999961
21.0,28522.0,4.97,81.9,1,32.0,1.4,3.59,3,0,1,1,1,1,0,0,1,0,0,0,0,0,0.6563071297989032,-5.790000000000001
17.6,25000.0,3.57,81.4,1,26.0,5.0,3.16,3,0,0,1,1,0,0,0,1,0,1,0,0,0,0.7764127764127764,-2.1400000000000006
22.1,25000.0,3.49,84.2,2,26.1,5.3,1.93,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0.48370927318295737,-1.12
22.8,28554.0,5.63,74.2,2,16.4,2.6,3.33,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0.5432300163132138,-2.8200000000000003
19.7,25000.0,4.24,76.4,1,5.0,4.3,2.48,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.5232067510548523,-2.3400000000000007
23.6,34407.0,6.1,92.8,1,14.7,5.5,3.99,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0.6045454545454546,-2.7799999999999994
17.3,25000.0,3.93,79.9,4,44.1,6.1,1.28,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0.2889390519187359,2.1099999999999994
17.7,33082.0,5.78,85.8,3,21.5,6.1,4.0,2,0,1,1,1,1,0,1,0,0,0,0,1,0,0.6369426751592356,0.5199999999999996
21.3,25000.0,3.56,72.3,1,23.7,2.0,2.48,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0.6108374384236452,-4.2299999999999995
21.1,25000.0,3.11,91.5,0,42.3,4.4,1.18,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0.3268698060941828,-4.75
19.4,25000.0,4.57,91.2,3,5.0,2.7,4.0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0.7889546351084812,-3.420000000000001
22.8,25000.0,4.15,84.4,3,23.0,5.5,2.95,2,1,1,1,1,0,0,0,1,0,1,0,0,0,0.6344086021505376,0.05999999999999872
22.2,26269.0,2.26,77.1,0,16.8,4.7,3.45,3,0,0,1,0,1,0,0,0,1,0,1,0,0,1.2500000000000002,-3.009999999999999
22.9,31971.0,4.26,70.5,2,33.5,4.4,2.22,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0.4663865546218488,-0.6499999999999995
20.7,34958.0,3.01,100.0,1,36.7,10.0,1.88,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0.5356125356125356,1.0
22.3,35758.0,5.06,78.8,3,36.9,3.6,2.6,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0.4676258992805756,-1.2800000000000002
20.0,25000.0,3.14,70.5,3,48.1,5.5,0.28,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.07692307692307693,1.4500000000000002
25.5,56108.0,3.53,77.2,2,36.6,6.4,0.0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0.0,0.6799999999999997
19.2,25000.0,2.67,85.2,4,33.0,6.1,2.89,3,0,1,1,1,0,1,0,0,0,1,0,0,0,0.9116719242902209,1.58
25.6,38952.0,5.31,72.0,1,59.2,6.5,1.33,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.22891566265060243,0.2999999999999998
21.1,26944.0,4.56,77.3,0,5.0,6.1,1.37,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0.27075098814229254,-1.63
18.0,37249.0,6.96,70.5,1,56.4,4.9,1.92,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0.257372654155496,-1.1499999999999995
24.0,26145.0,5.64,93.5,2,50.9,5.5,2.41,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0.39250814332247563,-1.8499999999999996
21.3,37653.0,3.43,81.3,3,28.2,4.3,2.61,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.6641221374045801,-0.8299999999999992
22.9,29601.0,1.98,70.4,1,21.5,4.2,0.92,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.3709677419354839,-1.8400000000000007
23.7,48451.0,3.18,74.8,4,22.1,3.1,2.6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.7065217391304348,-0.3799999999999999
21.7,25000.0,3.8,76.8,4,26.5,6.9,1.41,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.32790697674418606,3.2200000000000006
19.7,25000.0,1.66,82.2,3,44.4,7.5,0.32,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0.14814814814814814,2.2799999999999994
23.1,29740.5,4.0,59.7,1,5.0,5.5,2.14,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0.47555555555555556,0.5299999999999994
21.0,56464.0,5.32,79.1,1,54.1,5.4,2.42,2,0,1,1,1,1,0,0,1,0,0,0,0,1,0.415807560137457,-1.509999999999999
22.5,27099.0,2.88,76.9,3,30.0,8.4,0.51,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.15088757396449706,3.71
17.0,31421.0,2.86,70.5,4,44.1,7.5,3.83,3,0,1,1,0,0,0,1,0,0,0,1,0,0,1.1398809523809526,4.45
22.0,25000.0,4.67,74.7,5,15.2,7.1,2.34,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.4526112185686654,4.629999999999999
19.6,30925.0,3.3,75.8,2,38.7,6.0,1.17,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0.3078947368421053,0.41999999999999993
24.6,25000.0,4.02,72.2,3,34.6,4.4,1.33,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0.29424778761061954,0.17999999999999972
22.4,25000.0,4.51,70.5,2,36.8,4.6,2.17,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0.43313373253493015,-0.4500000000000002
21.5,25000.0,3.2,77.2,1,21.7,5.9,1.48,2,0,0,1,1,1,0,0,0,1,0,0,0,0,0.39999999999999997,-0.8200000000000003
22.1,38834.0,5.0,88.9,0,25.4,6.3,2.04,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3709090909090909,-2.5900000000000007
18.8,41403.0,4.9,80.8,2,15.2,3.8,3.52,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0.6518518518518518,-2.2800000000000002
24.6,42084.0,4.42,56.5,2,39.2,7.7,0.59,3,0,1,1,1,0,0,1,0,0,0,1,0,0,0.11991869918699187,4.049999999999999
25.4,25000.0,5.96,90.1,0,46.1,8.0,4.0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0.6191950464396285,-1.0099999999999998
21.9,29614.0,5.14,76.5,2,33.4,6.9,0.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.10638297872340426,1.25
24.5,26421.0,3.65,93.5,2,5.0,8.2,3.19,2,0,1,1,1,0,0,0,0,1,1,0,0,0,0.7686746987951807,0.8499999999999996
19.7,25000.0,3.01,88.5,2,46.3,6.6,2.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0.5698005698005698,-0.25
19.2,30019.0,4.2,79.5,0,31.4,6.0,2.69,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.5723404255319149,-1.9500000000000002
21.1,25585.0,3.91,80.4,4,5.0,5.6,2.6,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.5895691609977324,1.5599999999999987
22.0,40413.0,3.92,72.9,4,9.6,4.9,0.42,3,1,1,1,1,0,0,0,1,0,0,0,0,1,0.09502262443438914,1.6099999999999994
20.1,31218.0,3.27,87.2,2,17.4,5.5,0.65,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.1724137931034483,-1.2200000000000006
22.2,25000.0,4.05,94.9,2,30.0,3.6,4.0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0.8791208791208791,-3.8900000000000006
21.7,51816.0,6.03,76.2,1,17.7,5.3,3.84,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0.5880551301684532,-1.3200000000000003
18.8,25000.0,4.9,77.2,1,19.3,3.4,3.64,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0.674074074074074,-3.3200000000000003
22.1,28608.0,4.18,97.8,2,41.0,4.1,2.72,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0.5811965811965812,-3.6799999999999997
22.9,25000.0,5.61,82.7,2,44.2,7.7,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6546644844517184,1.4299999999999997
21.4,25000.0,4.95,69.8,3,41.4,7.6,2.27,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0.4165137614678899,3.62
23.5,40737.0,3.57,71.1,5,10.4,4.0,3.74,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.9189189189189189,1.8900000000000006
18.3,25000.0,3.93,95.6,2,41.3,7.1,0.54,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.12189616252821672,-0.4599999999999991
22.0,29740.5,4.0,85.8,3,24.3,5.5,2.85,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0.6333333333333333,-0.08000000000000007
18.4,124140.0,4.31,73.6,2,53.6,4.3,2.48,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5155925155925156,-1.0599999999999996
18.5,25000.0,4.55,84.7,5,33.1,8.0,0.49,3,1,1,1,0,1,1,0,0,0,1,0,0,0,0.09702970297029703,4.529999999999999
19.6,80042.0,2.37,75.3,1,44.6,3.5,0.6,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0.20905923344947733,-3.0299999999999994
18.9,26814.0,3.32,66.6,1,36.7,2.3,2.87,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.7513089005235603,-3.3599999999999994
19.8,25000.0,3.93,79.2,5,35.2,4.3,2.21,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0.49887133182844245,1.3800000000000008
20.5,29740.5,4.0,81.9,1,25.6,5.5,3.91,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0.8688888888888889,-1.6900000000000013
22.8,29740.5,4.0,69.5,5,44.5,5.5,0.76,3,1,1,1,0,1,1,0,0,0,0,1,0,0,0.1688888888888889,3.55
20.3,25000.0,2.83,71.9,1,41.2,2.4,3.99,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1.1981981981981982,-3.7900000000000005
17.5,25000.0,3.19,74.0,2,26.0,6.1,1.93,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5230352303523035,0.6999999999999993
23.5,49421.0,4.58,80.4,4,24.7,8.9,1.63,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0.32086614173228345,4.859999999999999
19.2,35341.0,6.76,83.0,1,21.5,6.0,1.34,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.18457300275482094,-1.3000000000000007
20.9,57593.0,2.7,70.5,0,39.8,5.1,3.32,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1.0374999999999999,-1.9500000000000002
22.0,40500.0,1.45,77.3,3,32.8,6.7,1.78,3,0,1,1,1,0,0,0,0,1,1,0,0,0,0.9128205128205129,1.9699999999999998
21.4,87986.0,4.21,78.2,2,33.5,5.6,2.0,2,0,0,1,1,1,0,0,0,1,1,0,0,0,0.42462845010615713,-0.22000000000000064
23.4,33096.0,2.25,68.1,1,25.7,5.6,3.01,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1.0945454545454545,-0.20999999999999996
