Age,Family_Income,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Stress_Index,GPA,Semester,Dropout,is_female,has_internet_access,has_part_time_job,has_scholarship,Department_Business,Department_CS,Department_Engineering,Department_Science,Parental_Education_High School,Parental_Education_Master,Parental_Education_PhD,Parental_Education_Unknown
22.7,94578.0,4.78,87.2,2,26.5,5.3,1.79,3,0,0,1,1,1,1,0,0,0,1,0,0,0
20.5,40333.0,7.63,85.5,1,32.6,7.7,1.16,0,0,1,1,0,0,0,0,0,1,0,1,0,0
18.0,39261.0,3.81,95.2,0,27.3,1.7,2.96,0,0,0,1,1,1,0,0,1,0,0,0,0,0
24.9,37040.0,6.16,63.8,2,33.6,5.2,3.09,0,0,0,1,1,0,0,0,0,0,0,0,0,1
21.7,25000.0,3.44,80.6,1,38.1,2.5,2.92,0,0,0,1,0,0,0,0,1,0,0,1,0,0
17.9,95122.0,5.27,93.9,2,36.5,5.4,3.98,1,0,1,1,1,0,1,0,0,0,0,1,0,0
20.0,39637.0,2.91,73.1,2,34.4,4.7,2.79,0,0,1,1,1,0,0,0,1,0,0,0,0,0
21.2,45885.0,5.04,87.2,0,33.4,6.6,0.85,0,0,1,1,0,0,0,0,0,1,0,0,1,0
24.8,25000.0,3.52,78.1,0,33.5,6.3,4.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
18.6,47467.0,5.19,82.7,2,28.2,5.0,2.9,3,0,1,1,0,1,0,1,0,0,1,0,0,0
23.1,25000.0,5.05,73.5,0,22.1,3.8,4.0,1,0,1,1,1,0,0,0,1,0,0,1,0,0
24.1,25000.0,4.81,100.0,0,28.9,5.6,1.83,0,0,1,1,1,0,0,0,0,1,0,0,0,0
19.6,25000.0,4.56,72.8,4,37.8,7.8,1.67,3,0,0,1,0,0,0,0,0,0,0,0,0,0
20.4,25000.0,3.38,81.0,3,37.8,3.7,2.41,1,0,0,1,0,0,0,1,0,0,0,0,1,0
18.7,25000.0,4.94,79.9,1,36.1,2.8,0.82,3,0,1,1,0,1,0,0,0,0,0,1,0,0
20.6,29740.5,4.0,90.6,1,24.3,5.5,1.93,3,0,1,1,0,1,1,0,0,0,0,0,0,0
20.9,25000.0,7.32,82.6,3,27.4,2.7,3.33,2,0,0,1,0,1,0,0,1,0,1,0,0,0
22.5,36332.0,4.84,69.4,2,27.4,5.5,2.62,2,1,1,0,0,1,0,0,0,1,1,0,0,0
23.4,81274.0,4.7,76.9,0,22.7,3.0,4.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
19.4,27510.0,4.61,64.7,1,40.7,4.8,1.8,2,1,0,1,0,0,0,0,0,0,0,0,0,0
17.0,25000.0,3.03,82.6,1,7.9,6.3,0.74,2,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,25715.0,3.22,96.2,1,54.3,1.7,3.56,0,0,0,1,1,1,0,1,0,0,0,1,0,0
21.6,60842.0,4.31,80.4,2,54.9,7.3,1.85,2,0,0,1,0,1,0,0,0,0,0,1,0,0
21.5,28238.0,3.37,84.7,2,30.6,8.1,3.3,2,1,1,1,1,0,0,0,0,1,1,0,0,0
20.3,74429.0,2.46,90.8,3,34.9,8.9,1.39,2,1,1,1,0,0,0,0,0,0,0,0,1,0
21.3,39017.0,3.9,76.5,3,40.2,8.2,1.65,2,1,1,1,1,1,1,0,0,0,1,0,0,0
24.3,25000.0,4.46,90.8,1,20.9,9.8,1.49,1,1,0,1,0,0,0,1,0,0,0,1,0,0
21.8,31753.0,3.98,97.3,2,36.8,5.9,1.46,3,1,1,0,1,1,0,0,0,1,0,0,0,0
20.2,35532.0,5.37,67.8,1,45.8,7.0,2.78,3,0,0,1,0,1,1,0,0,0,1,0,0,0
19.9,56852.0,4.21,91.1,0,8.4,5.0,1.91,1,0,0,1,1,0,0,1,0,0,1,0,0,0
20.6,88591.0,6.06,70.1,5,12.7,6.7,3.49,0,0,1,1,0,1,0,0,0,0,0,0,0,0
24.6,51258.0,7.0,75.8,0,39.0,5.7,3.58,3,0,0,1,1,0,1,0,0,0,0,0,0,0
20.6,38727.0,3.83,91.1,2,26.8,2.5,2.8,2,0,0,1,0,0,0,0,0,1,0,0,0,0
21.0,44610.0,2.55,84.6,1,25.4,2.8,3.58,1,0,0,1,1,0,0,0,0,0,0,0,0,0
19.9,26882.0,2.51,78.3,4,26.1,8.8,0.65,0,1,1,1,0,0,0,1,0,0,0,1,0,0
23.4,25000.0,3.94,99.9,3,16.5,5.8,1.7,2,0,0,0,0,0,0,1,0,0,1,0,0,0
25.3,30482.0,5.04,79.4,1,25.1,8.1,1.47,1,0,1,1,0,0,1,0,0,0,0,0,0,0
22.0,29740.5,4.0,90.8,1,14.2,5.5,3.89,0,0,1,1,1,0,0,0,1,0,0,0,0,0
21.2,25000.0,4.03,79.6,2,45.7,3.9,1.93,3,1,1,1,0,1,1,0,0,0,0,0,0,0
21.1,65905.0,3.32,85.7,2,31.6,5.3,1.53,2,1,1,1,0,1,1,0,0,0,0,0,0,0
17.0,54353.0,3.59,85.9,2,31.3,6.9,1.66,3,0,0,1,0,1,1,0,0,0,0,1,0,0
22.6,25000.0,4.14,82.6,3,38.0,8.0,1.53,0,1,0,1,1,1,0,1,0,0,1,0,0,0
21.3,67474.0,5.27,70.7,2,63.5,5.8,2.08,2,0,0,0,1,1,0,1,0,0,0,0,0,0
21.9,25000.0,5.21,84.2,2,17.4,6.7,1.9,0,1,0,0,0,0,1,0,0,0,0,0,1,0
19.4,25000.0,1.09,77.4,2,7.9,5.2,3.12,3,0,1,1,1,0,0,0,0,1,0,0,0,0
20.2,56816.0,4.88,78.3,2,29.6,8.1,1.58,1,1,0,0,0,0,0,0,0,1,1,0,0,0
20.1,28836.0,4.84,86.7,1,8.1,8.1,3.77,1,0,0,1,0,1,0,1,0,0,1,0,0,0
23.2,92922.0,3.89,86.2,3,25.9,4.1,3.51,0,0,1,1,1,1,1,0,0,0,0,0,0,0
20.2,25000.0,3.56,76.0,3,40.5,6.2,4.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
25.6,25000.0,4.79,83.7,1,48.3,3.7,2.29,2,0,1,1,0,0,0,0,0,0,1,0,0,0
21.9,25128.0,4.17,82.2,2,11.2,7.0,2.12,0,0,1,0,1,0,0,0,0,1,0,1,0,0
18.2,47740.0,3.7,75.1,2,18.7,4.8,1.48,3,1,1,1,1,0,0,0,0,0,1,0,0,0
20.7,25000.0,6.82,75.6,0,34.4,4.1,3.25,2,0,1,1,0,0,0,0,0,1,0,1,0,0
19.6,25000.0,4.66,75.7,3,39.0,1.8,3.69,3,0,0,1,1,0,0,0,0,1,1,0,0,0
17.0,34110.0,3.31,81.9,2,39.7,7.4,0.4,3,1,1,1,0,0,0,1,0,0,1,0,0,0
24.5,25000.0,4.97,79.6,2,47.7,5.8,2.23,0,0,1,1,0,1,0,1,0,0,1,0,0,0
22.5,35740.0,4.57,83.7,3,38.7,6.0,0.12,2,1,0,1,0,0,0,0,1,0,1,0,0,0
22.2,25000.0,4.49,75.0,2,28.6,7.0,2.4,2,0,0,0,0,0,1,0,0,0,1,0,0,0
21.4,40002.0,5.13,80.6,1,42.7,4.1,4.0,2,0,1,1,0,1,0,0,1,0,0,0,1,0
18.0,25000.0,3.39,81.2,0,30.8,3.8,3.18,0,0,1,1,0,0,1,0,0,0,0,0,0,1
19.9,64789.0,4.34,84.6,2,33.3,6.5,2.79,3,0,0,1,1,0,0,0,0,0,0,0,1,0
22.9,26640.0,2.9,93.8,2,24.1,7.6,2.84,0,0,0,1,1,1,0,0,0,1,0,1,0,0
18.7,47010.0,5.05,90.6,1,31.9,6.5,1.68,0,0,1,1,1,0,0,0,1,0,1,0,0,0
17.0,52888.0,4.02,81.4,0,10.4,8.4,1.6,3,1,1,1,0,0,1,0,0,0,0,0,0,1
20.5,25000.0,2.95,69.2,2,42.4,6.5,0.98,0,1,0,1,0,0,0,0,1,0,0,0,0,0
20.7,50481.0,3.94,77.9,0,17.9,6.4,0.93,1,0,0,1,0,0,1,0,0,0,0,0,0,0
21.3,25000.0,4.3,89.4,2,19.3,7.0,0.74,2,1,1,1,0,1,1,0,0,0,1,0,0,0
22.6,25000.0,5.17,81.6,4,5.0,5.1,3.35,1,0,0,0,0,0,0,0,0,1,0,0,0,0
22.4,96606.0,5.59,71.9,1,20.1,3.3,2.76,1,0,1,1,1,0,0,0,0,0,0,1,0,0
21.6,57937.0,5.21,80.4,4,18.5,5.5,1.97,2,0,0,1,0,0,0,0,1,0,1,0,0,0
23.6,103177.0,4.7,78.2,2,32.6,6.8,3.2,1,0,0,0,0,1,1,0,0,0,0,0,0,0
17.7,25000.0,4.96,92.1,0,14.5,4.0,4.0,2,0,0,1,0,0,1,0,0,0,1,0,0,0
22.1,31617.0,3.66,77.3,0,24.7,3.0,2.46,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22.4,40799.0,2.58,85.3,0,21.8,4.2,2.29,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18.3,29516.0,3.14,87.5,3,8.9,7.9,1.57,2,1,0,1,0,1,0,0,1,0,1,0,0,0
17.7,25000.0,4.06,72.1,1,32.9,6.4,2.51,0,0,1,1,0,1,1,0,0,0,0,0,1,0
19.4,25000.0,3.74,76.0,3,27.4,5.3,2.82,2,0,0,1,0,0,0,0,0,0,0,1,0,0
19.5,33803.0,3.68,78.6,2,30.5,3.8,0.55,1,0,1,0,0,1,1,0,0,0,0,1,0,0
22.7,25000.0,4.35,83.1,3,40.0,6.0,2.56,0,0,0,1,0,0,0,0,0,0,0,0,0,1
19.6,25000.0,5.29,77.2,1,30.1,5.8,2.26,3,0,1,1,0,0,0,0,0,0,1,0,0,0
19.1,37652.0,4.37,71.0,3,26.0,6.3,2.04,2,0,0,1,1,1,0,0,1,0,1,0,0,0
19.7,28083.0,3.37,73.9,1,41.1,10.0,0.0,2,1,0,1,1,0,0,0,1,0,0,0,0,0
23.5,52173.0,2.42,89.5,0,26.1,6.4,2.95,0,0,1,1,1,0,0,0,1,0,1,0,0,0
21.0,29740.5,4.0,83.6,0,23.9,5.5,3.09,0,0,1,1,1,1,0,0,0,1,1,0,0,0
20.6,25000.0,1.34,84.4,0,38.0,3.0,2.04,0,0,1,1,0,1,0,0,0,1,0,0,0,0
20.8,38336.0,5.42,90.6,1,20.6,4.5,4.0,2,0,1,1,0,0,0,1,0,0,1,0,0,0
23.8,25000.0,4.13,84.8,3,44.0,4.7,2.23,2,0,1,1,0,1,0,0,1,0,0,0,0,0
19.4,25000.0,6.3,87.6,3,31.9,7.0,2.47,1,0,0,1,1,0,0,0,0,1,0,1,0,0
23.9,25000.0,5.74,87.9,2,48.8,4.4,2.09,0,0,1,1,1,1,1,0,0,0,0,0,0,0
21.5,26217.0,4.72,87.4,1,29.3,3.7,1.29,3,0,1,1,0,0,0,1,0,0,1,0,0,0
20.6,86117.0,3.35,84.8,1,41.4,6.5,1.55,1,1,1,1,0,1,0,1,0,0,0,0,0,0
26.5,25000.0,3.52,83.1,1,10.3,4.4,4.0,3,0,1,1,0,1,0,0,0,0,0,0,0,0
18.7,64686.0,6.03,78.8,0,45.4,6.5,1.28,2,1,0,1,0,1,1,0,0,0,0,0,0,0
20.2,29740.5,4.0,86.2,1,38.3,5.5,2.73,3,0,0,1,0,1,0,0,0,0,0,0,0,0
18.3,76129.0,2.29,84.5,3,22.3,4.7,1.43,2,0,1,0,0,0,0,0,0,1,1,0,0,0
23.1,195245.0,3.57,74.7,4,40.4,4.5,0.52,0,0,1,1,0,0,1,0,0,0,1,0,0,0
24.7,70184.0,5.83,91.5,2,14.8,6.2,4.0,3,0,1,1,1,0,0,0,0,1,0,1,0,0
24.7,51813.0,5.43,89.9,0,24.0,5.2,2.05,1,0,1,1,1,0,1,0,0,0,0,0,0,0
23.7,25000.0,4.53,83.5,4,19.8,3.3,2.65,1,1,0,1,1,1,1,0,0,0,0,0,1,0
20.6,25000.0,5.77,91.4,1,41.0,3.2,2.3,3,0,0,1,1,0,0,0,0,1,0,0,0,0
20.2,36905.0,2.38,87.8,2,45.0,4.9,4.0,3,0,0,1,1,0,0,1,0,0,0,1,0,0
17.3,25000.0,3.23,78.5,1,24.6,3.0,2.95,3,0,1,1,0,0,0,0,0,0,1,0,0,0
25.5,43013.0,3.86,67.5,2,14.7,4.8,4.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
22.0,29740.5,4.0,52.2,2,18.3,5.5,1.69,2,0,0,1,0,1,1,0,0,0,0,0,0,0
19.9,59358.0,4.97,92.1,5,31.1,3.4,4.0,3,0,1,1,0,1,0,0,0,0,1,0,0,0
23.9,25000.0,5.04,81.8,0,30.4,7.0,1.81,1,0,0,1,0,1,0,1,0,0,1,0,0,0
18.9,32079.0,4.66,79.0,0,25.9,8.0,0.68,2,0,0,1,0,0,0,0,0,1,0,0,0,1
21.9,25000.0,2.67,76.7,3,20.0,7.5,0.36,1,1,1,1,0,1,1,0,0,0,0,1,0,0
20.6,25000.0,6.3,82.5,3,49.5,6.7,2.16,3,0,0,1,0,0,0,1,0,0,1,0,0,0
22.4,62369.0,4.44,89.3,2,22.6,6.3,1.43,0,0,1,1,0,1,0,1,0,0,1,0,0,0
20.9,66265.0,1.93,75.5,3,20.0,5.9,1.58,2,1,1,1,0,0,0,0,0,0,0,0,0,0
17.8,25000.0,2.44,82.8,4,43.8,6.2,0.89,1,1,1,1,0,0,0,0,0,1,0,0,0,0
21.2,44230.0,3.01,100.0,2,26.6,4.4,0.84,1,0,0,1,0,0,0,0,0,1,0,0,0,1
23.3,25000.0,6.15,96.5,1,36.1,5.5,2.42,0,0,0,1,0,1,0,0,1,0,1,0,0,0
20.9,35351.0,2.87,64.1,0,19.5,5.8,2.68,0,1,1,1,0,1,0,0,0,1,0,1,0,0
22.7,29740.5,4.0,67.5,3,36.1,5.5,2.42,3,1,1,0,0,0,0,0,0,1,0,0,0,0
18.7,41483.0,5.42,96.4,3,38.8,2.6,3.86,3,0,1,0,0,0,0,0,0,0,0,0,0,0
20.9,66475.0,5.16,89.2,4,16.6,5.9,4.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
19.6,40592.0,3.27,82.4,1,23.6,7.4,2.97,2,0,0,1,0,0,0,0,0,0,0,0,0,0
22.6,30238.0,4.66,86.2,1,19.1,4.4,3.96,3,0,1,1,0,1,1,0,0,0,0,0,0,0
21.1,25000.0,3.67,79.5,1,23.7,5.3,1.62,1,0,1,1,0,0,0,0,1,0,0,0,0,0
22.5,25000.0,4.81,76.7,1,49.2,2.1,4.0,3,0,0,1,0,0,1,0,0,0,1,0,0,0
23.4,48341.0,3.6,87.8,5,33.1,5.6,1.77,2,1,0,1,1,0,0,0,0,1,0,0,0,0
22.5,25000.0,4.69,81.2,5,53.4,2.8,4.0,3,0,1,1,0,0,0,1,0,0,0,0,0,0
21.6,57727.0,4.03,88.9,5,47.8,4.5,1.9,3,1,0,1,0,1,0,0,0,0,0,0,0,0
18.8,25117.0,3.23,77.6,5,43.6,5.4,4.0,3,0,0,1,0,0,0,1,0,0,0,0,0,0
21.0,25000.0,5.21,87.7,4,47.5,4.4,4.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
19.8,25000.0,4.09,84.5,1,43.9,5.2,2.19,2,0,0,1,1,0,0,1,0,0,0,0,0,0
20.2,29740.5,4.0,71.3,2,50.5,5.5,2.06,2,0,1,0,0,0,0,1,0,0,0,1,0,0
20.2,29473.0,4.67,93.8,1,36.5,5.4,1.52,2,0,0,1,1,1,0,1,0,0,0,1,0,0
18.8,77131.0,3.95,70.7,2,38.2,5.8,1.47,3,0,0,1,1,1,0,0,0,1,1,0,0,0
17.0,25000.0,5.53,92.6,0,37.9,2.1,4.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
19.5,25000.0,4.33,85.6,2,24.7,5.2,4.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
21.4,28132.0,4.61,87.1,4,40.2,1.5,3.77,1,0,1,1,0,0,0,0,1,0,1,0,0,0
18.0,25000.0,3.62,78.1,2,45.1,4.8,1.06,3,1,0,1,0,1,0,0,0,0,0,0,0,0
21.0,29842.0,3.4,79.0,3,22.8,8.8,0.0,3,1,1,1,0,1,0,0,1,0,0,1,0,0
25.2,36015.0,4.24,82.0,2,19.7,7.2,0.24,1,0,0,1,0,0,0,0,0,1,1,0,0,0
23.3,39763.0,2.84,71.7,2,23.4,2.9,1.35,3,1,0,1,0,0,0,0,0,1,1,0,0,0
24.6,73402.0,4.2,86.6,3,46.3,4.5,1.96,3,0,0,1,1,0,0,0,1,0,1,0,0,0
21.9,25000.0,4.27,79.1,3,27.2,5.2,2.67,1,0,0,1,1,0,1,0,0,0,0,0,0,0
23.6,36412.0,2.67,65.0,1,16.8,6.4,1.27,0,1,1,1,0,0,0,1,0,0,0,0,0,0
19.4,25000.0,5.68,97.1,2,17.5,7.0,3.34,0,0,0,1,0,1,0,0,0,0,1,0,0,0
19.6,38484.0,5.89,84.1,2,19.2,8.4,0.03,0,1,1,0,0,0,0,0,0,1,0,1,0,0
17.0,38515.0,5.78,84.6,1,21.4,3.8,1.46,2,1,0,1,1,1,0,0,0,1,0,0,0,0
23.6,25000.0,3.78,76.5,0,13.2,5.9,3.38,3,0,0,1,0,0,0,0,0,1,0,0,0,0
24.4,29740.5,4.0,69.7,1,37.3,5.5,4.0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
19.8,40416.0,3.56,87.9,3,27.7,6.2,2.52,3,0,1,1,1,0,0,0,1,0,0,1,0,0
20.4,30153.0,4.97,70.4,2,36.4,6.4,4.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
19.3,26062.0,3.78,86.8,2,5.0,5.5,2.92,3,0,0,1,0,1,0,0,0,0,1,0,0,0
21.8,44125.0,4.29,73.5,0,42.9,6.7,0.97,3,1,0,1,1,1,0,1,0,0,0,0,0,0
23.5,46121.0,4.48,71.7,3,29.0,3.9,1.64,3,1,0,1,1,0,0,0,0,1,1,0,0,0
17.2,25000.0,2.58,75.0,2,36.0,3.1,1.03,1,1,1,1,1,0,1,0,0,0,1,0,0,0
21.9,25000.0,3.96,98.8,1,48.3,3.8,4.0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
20.4,25000.0,5.2,88.3,1,34.4,6.2,3.52,0,0,1,1,0,0,0,0,1,0,0,1,0,0
21.2,30335.0,8.98,81.9,1,55.3,7.9,1.9,0,1,1,1,1,1,0,1,0,0,0,0,0,0
22.0,25000.0,1.71,95.6,2,7.4,4.0,2.18,3,0,1,1,0,0,0,0,1,0,1,0,0,0
20.6,31560.0,3.18,74.6,1,26.2,4.3,0.36,1,1,0,1,1,0,0,0,1,0,0,0,0,0
20.8,61704.0,3.23,73.8,0,8.4,5.7,3.28,1,0,1,1,1,1,1,0,0,0,1,0,0,0
20.5,25000.0,2.39,74.7,1,33.8,10.0,1.35,0,0,0,1,1,1,0,1,0,0,0,1,0,0
23.1,25000.0,6.55,97.0,1,30.9,4.7,3.6,2,0,0,1,1,0,0,0,1,0,1,0,0,0
21.9,98588.0,3.96,88.9,4,16.9,7.2,2.68,3,0,1,1,1,0,0,0,0,0,1,0,0,0
21.5,73557.0,3.79,75.5,3,56.1,5.2,2.76,3,1,1,1,1,0,0,0,0,1,0,1,0,0
18.2,25000.0,4.82,76.5,1,25.7,4.5,2.5,1,0,1,1,0,1,0,0,0,1,0,1,0,0
20.2,32319.0,3.24,84.3,1,5.0,3.1,4.0,3,0,1,1,1,0,0,0,1,0,0,0,0,0
23.0,36214.0,4.96,72.9,2,38.2,5.0,2.06,0,1,0,0,1,0,0,0,0,0,1,0,0,0
21.1,33597.0,3.25,80.6,1,38.3,7.0,3.23,1,0,0,1,1,1,1,0,0,0,0,0,0,0
22.5,88327.0,5.81,74.1,4,24.2,3.9,1.93,0,0,0,1,1,0,0,0,1,0,0,0,0,0
24.9,31330.0,4.18,81.4,1,39.5,5.7,3.53,3,0,1,1,1,0,1,0,0,0,1,0,0,0
23.3,34281.0,5.81,88.5,3,18.6,4.0,3.83,0,0,1,1,1,1,1,0,0,0,0,0,0,0
21.2,44945.0,4.81,95.9,1,25.0,4.7,2.67,3,0,0,1,0,0,0,0,0,0,0,0,0,0
19.9,60715.0,0.97,69.5,1,34.7,2.8,2.13,0,0,0,1,0,1,1,0,0,0,0,0,0,0
17.0,52164.0,2.42,86.8,2,41.1,9.7,3.03,2,0,0,1,0,0,0,0,0,0,1,0,0,0
20.6,41063.0,6.14,87.4,1,27.3,6.1,1.71,1,0,1,1,0,1,0,1,0,0,0,1,0,0
20.3,25000.0,3.6,80.1,2,24.2,4.9,3.26,0,0,1,1,0,1,0,0,0,0,0,0,0,0
21.9,25000.0,1.7,77.3,1,29.5,7.8,1.53,3,0,0,1,0,0,0,1,0,0,0,0,0,0
20.7,48613.0,3.36,77.3,2,5.4,5.3,2.71,0,0,1,0,0,0,0,0,1,0,0,1,0,0
20.3,34553.0,3.54,67.2,3,26.6,6.3,1.9,3,0,1,1,0,0,1,0,0,0,1,0,0,0
17.1,48809.0,5.66,88.2,2,6.2,8.3,1.5,0,1,0,1,0,0,0,1,0,0,0,1,0,0
18.9,92254.0,2.93,75.9,0,19.9,8.2,1.82,0,0,1,0,1,0,0,0,0,1,0,1,0,0
22.0,25000.0,3.86,68.7,1,12.9,3.4,1.98,1,0,0,1,1,0,1,0,0,0,0,0,0,0
24.8,58850.0,5.44,84.6,3,36.3,5.5,3.24,2,0,0,1,1,0,0,1,0,0,1,0,0,0
20.8,25000.0,3.4,84.5,4,21.2,7.8,1.2,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21.7,52115.0,2.91,88.8,0,44.9,3.6,3.8,0,0,1,1,0,1,1,0,0,0,0,0,0,0
23.1,29006.0,4.5,96.5,1,7.8,5.0,1.75,0,0,1,1,0,0,1,0,0,0,0,0,0,0
19.2,106532.0,5.03,82.3,3,27.1,5.0,2.86,0,0,0,1,0,0,0,0,1,0,0,0,1,0
21.8,32146.0,3.92,79.6,0,31.0,6.4,2.4,1,1,1,1,0,0,0,0,1,0,1,0,0,0
19.4,25000.0,4.83,78.9,1,35.9,6.9,2.67,1,0,0,1,0,1,0,0,1,0,0,1,0,0
22.9,38251.0,3.32,79.6,2,55.8,7.6,0.6,3,1,1,1,0,1,0,0,0,0,1,0,0,0
21.3,36111.0,1.45,76.1,1,6.4,5.6,0.1,0,1,1,1,0,0,0,1,0,0,0,1,0,0
21.7,58857.0,5.15,78.5,3,20.9,3.6,2.97,1,1,0,1,1,0,0,0,0,1,0,1,0,0
19.3,38903.0,2.7,76.2,1,54.0,4.9,2.23,1,0,0,1,0,0,0,0,1,0,1,0,0,0
22.6,29740.5,4.0,73.7,1,18.9,5.5,2.5,3,0,1,1,1,0,0,0,1,0,0,0,0,0
25.6,27810.0,4.31,95.9,2,35.3,4.3,3.9,2,0,0,1,0,0,0,0,0,0,1,0,0,0
18.8,28008.0,5.26,93.1,0,18.7,6.8,2.42,2,1,1,1,0,0,1,0,0,0,0,0,1,0
20.3,25000.0,3.9,67.1,4,13.3,2.9,2.7,0,0,0,1,0,0,0,1,0,0,0,1,0,0
21.5,31301.0,3.35,84.5,2,20.2,4.5,2.16,3,0,1,1,0,1,0,1,0,0,0,0,1,0
22.7,34154.0,5.93,81.5,2,53.7,7.1,3.9,0,1,0,1,0,0,0,0,0,0,0,1,0,0
19.8,35197.0,3.6,83.2,1,16.0,6.7,0.71,2,0,0,1,1,0,0,1,0,0,1,0,0,0
17.0,30956.0,3.67,70.4,1,26.4,4.1,2.27,0,0,0,1,0,0,0,0,1,0,0,1,0,0
24.0,25000.0,1.95,67.2,0,26.9,3.9,0.81,1,0,1,1,1,1,0,0,0,1,0,0,1,0
22.7,25000.0,4.15,81.6,1,41.0,8.3,1.65,3,0,0,1,0,0,0,0,1,0,0,0,0,1
17.2,25000.0,5.88,79.0,3,43.5,6.2,2.57,0,0,0,1,1,0,0,0,0,1,0,0,1,0
19.7,58978.0,2.11,77.6,1,31.3,4.0,3.77,0,0,1,0,1,0,0,0,0,1,0,0,0,0
24.5,67109.0,3.08,80.3,0,5.0,5.4,2.84,2,0,1,1,0,0,1,0,0,0,1,0,0,0
24.2,28391.0,3.95,86.8,3,19.3,7.5,2.13,0,0,0,1,1,0,0,0,0,0,1,0,0,0
23.1,25000.0,4.7,89.1,2,15.6,3.9,4.0,3,0,1,1,0,1,1,0,0,0,0,1,0,0
20.6,28319.0,4.39,74.2,4,43.9,3.9,1.33,2,1,1,1,0,0,0,0,0,0,0,0,0,1
21.2,104297.0,4.05,74.9,2,18.9,5.9,3.74,2,0,0,1,0,0,0,0,0,0,1,0,0,0
20.7,54143.0,3.14,83.2,2,50.2,3.1,2.93,3,0,0,1,1,0,0,0,0,1,0,0,0,0
23.5,29740.5,4.0,76.8,0,34.9,5.5,2.68,2,0,1,1,1,0,1,0,0,0,0,0,0,0
19.1,52977.0,1.26,80.3,2,43.6,4.7,2.68,0,0,1,1,0,0,0,0,0,0,0,0,0,1
19.2,74932.0,5.48,83.2,0,57.1,1.0,4.0,2,0,0,1,0,0,0,0,0,0,1,0,0,0
23.2,25000.0,6.63,71.1,1,18.7,5.6,2.27,3,0,0,1,0,0,0,0,1,0,0,0,0,0
20.9,25000.0,4.96,64.4,0,10.6,6.6,1.54,3,1,0,1,0,0,0,0,1,0,1,0,0,0
24.0,25000.0,3.23,100.0,1,32.2,9.0,2.08,3,0,1,1,0,0,1,0,0,0,0,0,0,0
19.5,42288.0,4.38,84.2,0,41.4,6.6,4.0,2,0,0,1,0,0,0,1,0,0,1,0,0,0
20.9,32731.0,2.49,73.9,5,22.0,3.7,3.24,1,0,0,1,0,0,0,1,0,0,0,1,0,0
19.0,46807.0,2.76,64.9,2,30.4,4.7,0.0,3,1,1,1,0,0,0,0,0,0,0,0,0,0
21.0,29740.5,4.0,93.6,1,44.6,5.5,1.58,1,1,1,1,0,0,0,0,1,0,0,0,0,0
17.7,67722.0,4.76,74.4,1,43.4,6.3,2.13,1,0,0,1,0,0,0,1,0,0,0,1,0,0
19.9,28521.0,4.48,74.4,5,23.0,7.4,1.57,0,1,0,1,1,1,0,0,1,0,1,0,0,0
17.8,29740.5,4.0,76.3,1,33.3,5.5,1.39,2,0,0,1,0,1,0,0,0,1,0,0,0,0
22.5,60916.0,7.06,83.1,0,18.8,5.1,0.21,3,1,0,1,0,0,1,0,0,0,0,0,0,0
22.6,58051.0,4.74,87.1,1,12.6,5.4,2.06,3,1,1,1,1,0,0,0,0,0,0,0,0,0
17.2,36920.0,3.85,79.6,2,46.3,7.2,2.63,2,0,1,1,0,0,0,0,0,0,0,0,0,0
23.9,48611.0,4.11,73.6,2,5.0,4.7,2.12,0,0,0,1,0,0,0,0,0,1,0,0,0,0
26.5,84541.0,3.21,100.0,2,32.3,6.6,1.76,3,0,0,1,0,0,1,0,0,0,1,0,0,0
21.1,40464.0,2.88,78.1,0,25.6,5.5,2.49,3,0,1,1,0,1,0,0,0,1,0,0,0,0
19.6,25000.0,7.21,82.1,3,36.6,3.3,4.0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
27.2,42185.0,2.9,70.0,2,21.8,5.5,1.74,3,0,0,1,1,0,0,0,0,1,0,0,0,0
18.1,29740.5,4.0,86.6,1,43.7,5.5,1.89,1,1,1,1,0,0,0,0,1,0,0,1,0,0
21.0,25000.0,3.57,90.7,2,27.3,5.5,3.27,1,0,1,1,0,0,0,0,1,0,0,0,0,0
21.4,39230.0,3.08,75.1,1,47.4,4.9,0.12,3,0,0,1,1,0,1,0,0,0,0,1,0,0
24.0,31888.0,4.02,67.3,0,32.6,8.1,1.91,2,0,1,1,1,0,0,0,0,0,0,0,0,0
